RowKey_Date,DiaSem,Clasif_Lab,Clasif_Fest,N_DiaMes,N_Mes,N_Ano,Lab_PrevioFest,Lab_PostFest,DiaSem_SIN,DiaSem_COS,Dia_SIN,Dia_COS,Mes_SIN,Mes_COS,VD_Carretera-Urda,VD_Centro,VD_Churruca,VD_Gasolinera,VD_Planta,VD_Poligono,VD_Sur-Este,VD_Valladolid,wdir,temp,maxt,visibility,wspd,solarenergy,mint,precip,solarradiation,sealevelpressure,dew,humidity,precipcover,cond_Partially-cloudy,cond_Clear,cond_Rain,cond_Overcast
2021-08-02,Lunes,Laborable,No Festivo,2,8,2021,0,0,0.0,1.0,0.20129852008866,0.9795299412524944,-0.4999999999999997,-0.8660254037844388,110.09,212.88,1461.875,216.33309504999997,446.82,192.36,644.4763372100002,1307.1,247.13,24.0,30.3,14.8,10.6,24.4,14.2,0.0,452.7,1014.1,3.8,27.87,0.0,1,0,0,0
2021-08-03,Martes,Laborable,No Festivo,3,8,2021,0,0,0.7818314824680298,0.6234898018587336,0.3943558551133185,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,106.67,181.24,1440.9375,193.01809561999997,422.14,212.3,665.1004367300002,1321.6,205.26,25.8,33.0,14.6,12.4,24.7,15.3,0.0,456.5,1015.1,7.7,35.15,0.0,1,0,0,0
2021-08-04,Miercoles,Laborable,No Festivo,4,8,2021,0,0,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,74.18,179.96,1449.6875,162.07569642,436.42,215.27,665.57453702,1338.0,264.83,27.3,33.0,14.8,16.2,25.3,21.2,0.0,468.3,1014.6,8.0,30.15,0.0,0,1,0,0
2021-08-05,Jueves,Laborable,No Festivo,5,8,2021,0,0,0.4338837391175582,-0.900968867902419,0.7247927872291199,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,14.48,201.64,1470.1875,209.39889517000003,431.04,185.43,645.3688401,1279.7,261.25,28.4,35.1,14.8,20.5,25.3,19.6,0.0,468.4,1014.8,5.5,25.73,0.0,0,1,0,0
2021-08-06,Viernes,Laborable,No Festivo,6,8,2021,0,0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,21.05,196.12,1396.375,212.27479511,411.49,202.91,651.125,1274.8,253.96,28.6,34.9,14.8,29.7,25.5,22.2,0.0,471.7,1010.7,5.8,25.6,0.0,0,1,0,0
2021-08-07,Sabado,No Laborable,No Festivo,7,8,2021,0,0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,17.48,201.39,1454.4375,215.679995,388.92,201.81,654.309985,1333.5,261.29,24.3,30.0,15.9,20.3,25.2,17.2,0.0,499.4,1010.1,7.6,37.09,0.0,0,1,0,0
2021-08-08,Domingo,No Laborable,No Festivo,8,8,2021,0,0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,-0.4999999999999997,-0.8660254037844388,42.78,200.6,1438.6875,222.899995,391.04,169.64,668.209985,1275.8,233.92,25.0,33.0,15.9,13.0,25.2,14.7,0.0,499.1,1012.7,5.5,31.24,0.0,0,1,0,0
2021-08-09,Lunes,Laborable,No Festivo,9,8,2021,0,0,0.0,1.0,0.9987165071710528,-0.0506491688387126,-0.4999999999999997,-0.8660254037844388,33.34,221.0,1529.6875,221.359995,447.27,192.51,634.169986,1244.3,154.71,26.1,33.3,14.4,17.6,25.0,15.2,0.0,463.1,1014.5,11.8,46.64,0.0,1,0,0,0
2021-08-10,Martes,Laborable,No Festivo,10,8,2021,0,0,0.7818314824680298,0.6234898018587336,0.9680771188662044,-0.2506525322587204,-0.4999999999999997,-0.8660254037844388,29.89,186.61,1449.9375,160.969996,433.4,223.56,657.639985,1235.3,124.17,28.3,35.2,14.5,11.2,20.8,21.2,0.0,412.4,1014.1,15.0,47.26,0.0,1,0,0,0
2021-08-11,Miercoles,Laborable,No Festivo,11,8,2021,0,0,0.9749279121818236,-0.2225209339563143,0.8978045395707416,-0.4403941515576344,-0.4999999999999997,-0.8660254037844388,23.73,214.44,1430.0,141.779997,421.32,232.84,691.569985,1238.7,110.21,30.0,38.8,12.6,22.6,16.3,20.8,0.0,348.3,1014.6,13.0,37.68,0.0,1,0,0,0
2021-08-12,Jueves,Laborable,No Festivo,12,8,2021,0,0,0.4338837391175582,-0.900968867902419,0.7907757369376985,-0.6121059825476629,-0.4999999999999997,-0.8660254037844388,30.11,187.74,1448.75,139.109997,418.45,209.98,711.719984,1212.3,256.43,30.4,38.9,14.2,15.5,23.2,20.7,0.0,460.3,1017.1,11.5,34.76,0.0,0,1,0,0
2021-08-13,Viernes,Laborable,No Festivo,13,8,2021,0,0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.7587581226927909,-0.4999999999999997,-0.8660254037844388,20.03,223.59,1479.4375,138.589997,432.91,225.43,674.089985,1278.6,161.63,32.1,42.7,14.2,20.3,21.1,20.8,0.0,418.4,1019.0,6.8,23.21,0.0,1,0,0,0
2021-08-14,Sabado,No Laborable,No Festivo,14,8,2021,0,0,-0.9749279121818236,-0.2225209339563146,0.485301962531081,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,33.14,199.91,1475.0625,139.769997,396.79,209.17,714.899984,1308.6,229.13,33.9,42.8,13.5,21.5,23.2,21.9,0.0,459.6,1017.4,5.3,19.05,0.0,1,0,0,0
2021-08-15,Domingo,No Laborable,Festivo,15,8,2021,0,0,-0.7818314824680299,0.6234898018587334,0.299363122973358,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,75.95,196.97,1466.625,150.309997,405.51,215.94,719.549984,1287.6,241.13,33.5,41.7,13.1,22.6,18.9,22.8,0.0,374.8,1015.7,4.3,17.4,0.0,1,0,0,0
2021-08-16,Lunes,Laborable,Festivo,16,8,2021,0,1,0.0,1.0,0.1011683219874322,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388,62.7,226.65,1496.125,143.569997,430.28,180.13,705.979984,1254.7,262.75,31.8,38.7,14.7,21.5,24.9,21.8,0.0,493.9,1015.4,-4.7,10.49,0.0,0,1,0,0
2021-08-17,Martes,Laborable,No Festivo,17,8,2021,0,1,0.7818314824680298,0.6234898018587336,-0.101168321987432,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388,65.99,241.86,697.375,142.709997,293.94,169.95,647.449986,1463.0,108.75,27.8,34.9,14.3,14.2,23.2,20.3,0.0,461.2,1016.4,12.5,44.42,0.0,0,1,0,0
2021-08-18,Miercoles,Laborable,No Festivo,18,8,2021,0,0,0.9749279121818236,-0.2225209339563143,-0.2993631229733577,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,54.04,212.82,0.0,142.659997,420.07,186.42,672.369985,1280.1,213.0,27.6,34.7,14.6,20.3,23.0,17.9,0.0,457.3,1014.9,7.8,31.69,0.0,0,1,0,0
2021-08-19,Jueves,Laborable,No Festivo,19,8,2021,0,0,0.4338837391175582,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388,70.95,206.17,971.1875,141.409997,340.49,157.13,642.499986,1220.1,233.92,27.7,34.6,14.8,16.8,23.0,18.1,0.0,456.6,1012.4,5.9,26.45,0.0,0,1,0,0
2021-08-20,Viernes,Laborable,No Festivo,20,8,2021,0,0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,-0.4999999999999997,-0.8660254037844388,56.12,221.7,1517.625,147.519997,421.05,182.1,618.189986,1275.5,227.25,27.7,34.7,14.7,13.2,23.4,17.3,0.0,464.4,1013.8,7.0,27.81,0.0,1,0,0,0
2021-08-21,Sabado,No Laborable,No Festivo,21,8,2021,0,0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388,32.93,242.0,1472.0,144.889997,406.14,166.99,683.849985,1293.3,250.95,28.6,35.0,15.4,13.2,23.5,15.0,0.0,465.3,1016.2,3.6,22.13,0.0,1,0,0,0
2021-08-22,Domingo,No Laborable,No Festivo,22,8,2021,0,0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.4403941515576342,-0.4999999999999997,-0.8660254037844388,36.97,213.5,1433.8125,151.989997,403.74,137.28,671.619985,1248.0,172.9,28.3,37.0,14.6,18.4,18.1,17.7,0.0,386.2,1018.0,4.5,22.86,0.0,1,0,0,0
2021-08-23,Lunes,Laborable,No Festivo,23,8,2021,0,0,0.0,1.0,-0.9680771188662044,-0.2506525322587205,-0.4999999999999997,-0.8660254037844388,29.23,264.31,1495.0,154.619997,447.82,144.09,620.799986,1241.6,139.39,28.9,37.6,14.4,15.0,21.1,18.8,0.0,419.4,1014.3,7.7,28.88,0.0,1,0,0,0
2021-08-24,Martes,Laborable,No Festivo,24,8,2021,0,0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.0506491688387126,-0.4999999999999997,-0.8660254037844388,17.61,222.0,1419.75,146.679997,424.37,138.39,619.529986,1211.2,165.96,26.7,34.8,13.8,24.3,21.0,18.3,0.0,416.4,1011.8,14.2,49.44,0.0,1,0,0,0
2021-08-25,Miercoles,Laborable,No Festivo,25,8,2021,0,0,0.9749279121818236,-0.2225209339563143,-0.9884683243281114,0.1514277775045766,-0.4999999999999997,-0.8660254037844388,11.68,193.22,1343.625,145.979997,391.18,150.6,580.909987,1176.6,197.83,23.6,31.0,13.5,16.8,21.1,18.2,1.0,419.0,1013.1,16.7,68.03,4.17,1,0,1,0
2021-08-26,Jueves,Laborable,No Festivo,26,8,2021,0,0,0.4338837391175582,-0.900968867902419,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,20.78,207.43,1454.1875,148.649997,444.57,159.11,578.539987,1249.9,202.38,25.9,32.7,14.8,8.4,21.9,19.5,0.0,434.1,1013.8,14.9,53.59,0.0,1,0,0,0
2021-08-27,Viernes,Laborable,No Festivo,27,8,2021,0,0,-0.433883739117558,-0.9009688679024191,-0.848644257494751,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,20.44,207.52,1475.9375,149.109997,447.65,153.3,627.339986,1246.6,256.96,28.0,34.0,14.7,13.9,23.3,21.4,0.0,462.5,1014.0,11.2,36.89,0.0,0,1,0,0
2021-08-28,Sabado,No Laborable,No Festivo,28,8,2021,0,0,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,-0.4999999999999997,-0.8660254037844388,25.09,213.14,1504.0625,150.269997,420.92,152.94,607.809986,1236.4,258.92,26.0,31.9,15.8,21.5,23.6,19.3,0.0,468.9,1014.3,9.5,37.6,0.0,0,1,0,0
2021-08-29,Domingo,No Laborable,No Festivo,29,8,2021,0,0,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,32.92,211.21,1474.8125,159.459996,396.73,129.67,586.529987,1184.3,257.58,25.3,30.3,15.9,14.5,22.1,18.7,0.0,437.7,1013.1,12.9,47.46,0.0,1,0,0,0
2021-08-30,Lunes,Laborable,No Festivo,30,8,2021,0,0,0.0,1.0,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,16.73,202.47,1452.875,158.289996,399.85,123.54,545.689988,1168.7,263.0,24.5,30.1,14.7,16.2,23.1,18.4,0.0,458.9,1013.0,10.2,43.17,0.0,0,1,0,0
2021-08-31,Martes,Laborable,No Festivo,31,8,2021,0,0,0.7818314824680298,0.6234898018587336,-0.2012985200886602,0.9795299412524944,-0.4999999999999997,-0.8660254037844388,15.7,226.15,1579.9375,165.379996,462.37,183.68,536.809988,1220.6,133.67,24.3,32.0,14.9,22.1,20.6,14.8,0.0,408.6,1013.9,10.1,43.29,0.0,1,0,0,0
2021-09-01,Miercoles,Laborable,No Festivo,1,9,2021,0,0,0.9749279121818236,-0.2225209339563143,0.0,1.0,-0.8660254037844384,-0.5000000000000004,14.53,194.48,1321.3125,166.389996,383.69,146.6,576.259987,1109.6,171.42,22.9,29.3,14.5,26.1,13.6,18.7,12.0,290.9,1014.2,16.2,69.25,8.33,1,0,1,0
2021-09-02,Jueves,Laborable,No Festivo,2,9,2021,0,0,0.4338837391175582,-0.900968867902419,0.2079116908177593,0.9781476007338056,-0.8660254037844384,-0.5000000000000004,26.67,203.82,1148.0625,155.429997,275.03,122.58,515.809988,1219.0,149.08,21.3,28.1,13.3,11.2,21.0,15.4,0.0,416.2,1016.5,15.1,71.68,0.0,1,0,0,0
2021-09-03,Viernes,Laborable,No Festivo,3,9,2021,0,0,-0.433883739117558,-0.9009688679024191,0.4067366430758001,0.9135454576426008,-0.8660254037844384,-0.5000000000000004,18.9,205.54,1405.5,144.929997,392.36,139.68,501.409989,1134.1,180.2,23.9,29.7,14.0,8.2,21.7,16.0,0.0,429.6,1016.2,13.1,56.25,0.0,1,0,0,0
2021-09-04,Sabado,No Laborable,No Festivo,4,9,2021,0,0,-0.9749279121818236,-0.2225209339563146,0.5877852522924731,0.8090169943749475,-0.8660254037844384,-0.5000000000000004,18.83,214.39,1460.0,147.469997,405.81,168.85,532.599988,1233.8,150.73,24.4,31.0,15.7,8.1,22.4,15.8,0.0,445.1,1014.5,11.6,48.72,0.0,1,0,0,0
2021-09-05,Domingo,No Laborable,No Festivo,5,9,2021,0,0,-0.7818314824680299,0.6234898018587334,0.7431448254773941,0.6691306063588582,-0.8660254037844384,-0.5000000000000004,27.9,209.08,1450.6875,146.359997,417.31,151.09,582.839987,1183.3,134.04,25.5,33.7,15.8,8.2,22.2,15.8,0.0,440.4,1015.5,10.9,45.12,0.0,0,1,0,0
2021-09-06,Lunes,Laborable,No Festivo,6,9,2021,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,13.41,250.06,1528.75,146.159997,472.43,197.23,595.459987,1246.0,140.21,27.2,33.9,14.6,16.8,7.6,22.0,0.0,150.1,1016.8,11.2,38.86,0.0,1,0,0,0
2021-09-07,Martes,Laborable,No Festivo,7,9,2021,0,0,0.7818314824680298,0.6234898018587336,0.9510565162951536,0.3090169943749474,-0.8660254037844384,-0.5000000000000004,15.37,231.12,1529.375,137.319997,455.07,167.62,610.359986,1191.7,231.63,26.5,34.6,14.4,24.3,17.8,17.8,0.0,353.6,1015.8,10.0,38.42,0.0,1,0,0,0
2021-09-08,Miercoles,Laborable,No Festivo,8,9,2021,0,0,0.9749279121818236,-0.2225209339563143,0.9945218953682732,0.1045284632676536,-0.8660254037844384,-0.5000000000000004,15.3,191.89,1434.875,142.549997,412.42,157.32,558.319988,1159.7,255.21,23.1,27.0,14.7,22.6,18.4,18.3,0.0,364.4,1015.8,10.9,48.04,0.0,1,0,0,0
2021-09-09,Jueves,Laborable,No Festivo,9,9,2021,0,0,0.4338837391175582,-0.900968867902419,0.9945218953682734,-0.1045284632676533,-0.8660254037844384,-0.5000000000000004,28.67,189.38,1571.8125,142.659997,479.96,162.63,540.179988,1000.9,262.04,21.5,26.4,14.8,19.7,17.8,17.2,0.0,352.5,1016.3,12.5,58.17,0.0,1,0,0,0
2021-09-10,Viernes,Laborable,No Festivo,10,9,2021,0,0,-0.433883739117558,-0.9009688679024191,0.9510565162951536,-0.3090169943749473,-0.8660254037844384,-0.5000000000000004,56.0,204.02,1471.4375,141.429997,434.61,163.32,565.259987,914.4,262.04,22.6,28.8,15.0,20.8,22.0,17.2,0.0,436.3,1017.8,12.3,54.05,0.0,1,0,0,0
2021-09-11,Sabado,No Laborable,No Festivo,11,9,2021,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,54.38,217.92,1529.5625,142.289997,421.62,163.94,556.319988,948.2,242.0,23.2,30.7,15.9,11.9,18.4,15.3,0.0,365.6,1017.6,10.4,47.67,0.0,1,0,0,0
2021-09-12,Domingo,No Laborable,No Festivo,12,9,2021,0,0,-0.7818314824680299,0.6234898018587334,0.7431448254773945,-0.6691306063588579,-0.8660254037844384,-0.5000000000000004,65.43,215.68,1490.0,144.599997,392.09,133.4,586.529987,934.4,161.38,24.3,32.9,15.9,11.9,20.5,14.5,0.0,406.2,1014.6,8.5,41.65,0.0,1,0,0,0
2021-09-13,Lunes,Laborable,No Festivo,13,9,2021,0,0,0.0,1.0,0.5877852522924732,-0.8090169943749473,-0.8660254037844384,-0.5000000000000004,61.76,204.32,1501.6875,147.199997,432.41,83.86,592.909987,821.7,178.42,23.3,27.6,14.5,18.2,6.3,20.1,0.2,134.8,1015.1,10.9,47.25,4.17,1,0,1,0
2021-09-14,Martes,Laborable,No Festivo,14,9,2021,0,0,0.7818314824680298,0.6234898018587336,0.4067366430758004,-0.9135454576426008,-0.8660254037844384,-0.5000000000000004,51.04,191.84,1406.625,144.179997,360.57,73.12,493.249989,689.7,122.29,18.5,21.2,10.7,16.6,5.1,16.2,21.8,118.2,1014.3,16.2,87.0,58.33,1,0,1,0
2021-09-15,Miercoles,Laborable,No Festivo,15,9,2021,0,0,0.9749279121818236,-0.2225209339563143,0.2079116908177597,-0.9781476007338056,-0.8660254037844384,-0.5000000000000004,48.03,208.69,1469.875,134.849997,374.66,96.09,464.52999,731.0,175.33,19.0,23.0,12.3,14.4,12.9,15.9,8.8,256.8,1015.1,15.2,80.62,20.83,1,0,1,0
2021-09-16,Jueves,Laborable,No Festivo,16,9,2021,0,0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,21.66,228.92,1459.9375,135.179997,367.3,68.29,501.269989,727.4,140.28,20.7,25.5,13.0,16.7,18.6,14.6,0.0,369.4,1017.9,15.1,72.19,0.0,1,0,0,0
2021-09-17,Viernes,Laborable,No Festivo,17,9,2021,0,0,-0.433883739117558,-0.9009688679024191,-0.207911690817759,-0.9781476007338056,-0.8660254037844384,-0.5000000000000004,6.19,226.16,1477.8125,137.679997,366.91,70.92,488.509989,736.4,207.87,20.8,27.0,14.2,11.9,19.2,14.3,0.0,381.4,1016.4,13.8,68.02,0.0,1,0,0,0
2021-09-18,Sabado,No Laborable,No Festivo,18,9,2021,0,0,-0.9749279121818236,-0.2225209339563146,-0.4067366430757998,-0.9135454576426012,-0.8660254037844384,-0.5000000000000004,9.85,217.0,1503.25,147.929997,384.9,52.34,482.509989,742.6,267.88,21.4,26.8,15.9,19.0,20.6,16.4,0.0,408.2,1014.9,10.9,53.49,0.0,1,0,0,0
2021-09-19,Domingo,No Laborable,No Festivo,19,9,2021,0,0,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749476,-0.8660254037844384,-0.5000000000000004,16.08,212.89,1507.8125,145.249997,379.3,72.47,487.869989,785.4,71.17,19.1,25.1,15.8,14.2,20.6,11.5,0.0,439.3,1018.7,7.0,48.06,0.0,0,1,0,0
2021-09-20,Lunes,Laborable,No Festivo,20,9,2021,0,0,0.0,1.0,-0.743144825477394,-0.6691306063588585,-0.8660254037844384,-0.5000000000000004,11.55,209.83,1435.5,145.099997,346.75,99.1,514.429989,792.6,114.57,19.1,27.4,14.5,9.2,20.3,9.8,0.0,434.0,1019.1,7.9,51.61,0.0,0,1,0,0
2021-09-21,Martes,Laborable,No Festivo,21,9,2021,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,8.77,203.54,1410.6875,138.979997,347.66,64.13,525.609988,746.3,50.83,17.6,22.7,14.5,20.8,20.1,12.0,0.0,429.4,1020.1,7.0,51.56,0.0,0,1,0,0
2021-09-22,Miercoles,Laborable,No Festivo,22,9,2021,0,0,0.9749279121818236,-0.2225209339563143,-0.9510565162951536,-0.3090169943749475,-0.8660254037844384,-0.5000000000000004,11.27,203.46,1362.25,137.859997,346.33,101.05,488.169989,773.3,58.42,16.8,21.8,14.3,13.9,9.5,13.0,1.4,202.2,1018.0,11.5,72.21,12.5,1,0,1,0
2021-09-23,Jueves,Laborable,No Festivo,23,9,2021,0,0,0.4338837391175582,-0.900968867902419,-0.9945218953682732,-0.1045284632676542,-0.8660254037844384,-0.5000000000000004,8.36,205.89,1380.75,134.139997,352.63,74.21,543.229988,753.1,91.79,19.5,27.0,14.2,26.8,15.3,13.3,1.2,327.8,1015.3,13.5,71.06,8.33,1,0,1,0
2021-09-24,Viernes,Laborable,No Festivo,24,9,2021,0,0,-0.433883739117558,-0.9009688679024191,-0.9945218953682734,0.1045284632676529,-0.8660254037844384,-0.5000000000000004,8.81,210.91,1400.8125,140.659997,357.66,77.81,471.749989,744.4,164.83,20.2,24.8,14.3,13.7,8.4,17.0,5.0,195.5,1014.6,16.4,80.06,8.33,1,0,1,0
2021-09-25,Sabado,No Laborable,No Festivo,25,9,2021,0,0,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.3090169943749472,-0.8660254037844384,-0.5000000000000004,15.99,224.5,1488.1875,138.609997,389.97,68.99,510.469989,799.9,258.04,19.5,23.0,15.9,20.3,17.7,15.0,0.0,409.3,1018.0,11.2,60.18,0.0,1,0,0,0
2021-09-26,Domingo,No Laborable,No Festivo,26,9,2021,0,0,-0.7818314824680299,0.6234898018587334,-0.866025403784439,0.4999999999999993,-0.8660254037844384,-0.5000000000000004,15.65,226.24,1484.8125,145.839997,381.49,73.46,543.349988,806.6,246.41,18.6,25.0,15.9,8.2,18.8,10.8,0.0,401.1,1021.4,10.8,63.51,0.0,0,1,0,0
2021-09-27,Lunes,Laborable,No Festivo,27,9,2021,0,0,0.0,1.0,-0.7431448254773946,0.6691306063588578,-0.8660254037844384,-0.5000000000000004,11.68,239.99,1469.6875,148.389997,383.77,95.02,529.109988,806.4,139.23,19.7,27.0,14.6,7.6,18.7,11.6,0.0,431.9,1022.2,10.7,59.82,0.0,1,0,0,0
2021-09-28,Martes,Laborable,No Festivo,28,9,2021,0,0,0.7818314824680298,0.6234898018587336,-0.5877852522924734,0.8090169943749473,-0.8660254037844384,-0.5000000000000004,8.78,203.32,1422.75,140.669997,391.19,106.38,539.459988,806.2,211.36,20.0,27.0,12.7,16.2,18.7,10.9,0.0,433.2,1021.1,9.5,55.0,0.0,1,0,0,0
2021-09-29,Miercoles,Laborable,No Festivo,29,9,2021,0,0,0.9749279121818236,-0.2225209339563143,-0.4067366430758009,0.9135454576426004,-0.8660254037844384,-0.5000000000000004,13.53,230.26,1417.375,144.019997,362.34,73.47,536.599988,774.4,114.78,19.7,26.7,14.4,9.3,16.0,11.6,0.0,493.2,1024.0,9.3,54.52,0.0,0,1,0,0
2021-09-30,Jueves,Laborable,No Festivo,30,9,2021,0,0,0.4338837391175582,-0.900968867902419,-0.2079116908177598,0.9781476007338056,-0.8660254037844384,-0.5000000000000004,16.72,199.86,1364.8125,140.349997,393.78,73.52,512.219989,788.4,98.83,19.4,26.9,13.7,8.2,18.0,11.2,0.0,417.4,1023.6,10.4,59.76,0.0,1,0,0,0
2021-10-01,Viernes,Laborable,No Festivo,1,10,2021,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,-1.0,-1.8369701987210292e-16,9.29,200.1,1297.0625,144.939997,366.99,98.97,514.309989,818.7,213.75,19.6,27.0,14.7,14.4,15.1,11.8,0.0,349.7,1020.9,8.8,53.63,0.0,1,0,0,0
2021-10-02,Sabado,No Laborable,No Festivo,2,10,2021,0,0,-0.9749279121818236,-0.2225209339563146,0.20129852008866,0.9795299412524944,-1.0,-1.8369701987210292e-16,19.24,219.71,1427.5,146.189997,399.58,95.87,539.219988,851.0,200.87,20.1,27.9,15.8,17.7,17.4,11.7,0.0,402.7,1016.6,7.8,47.85,0.0,0,1,0,0
2021-10-03,Domingo,No Laborable,No Festivo,3,10,2021,0,0,-0.7818314824680299,0.6234898018587334,0.3943558551133185,0.9189578116202306,-1.0,-1.8369701987210292e-16,22.79,211.26,1365.75,155.069997,366.66,55.23,560.069987,775.6,253.87,17.3,20.0,15.0,21.9,7.0,14.6,0.4,161.9,1013.0,11.2,68.24,4.35,1,0,1,0
2021-10-04,Lunes,Laborable,No Festivo,4,10,2021,0,0,0.0,1.0,0.5712682150947923,0.8207634412072763,-1.0,-1.8369701987210292e-16,7.43,204.29,1333.375,146.019997,361.81,56.84,501.199989,745.0,257.04,14.1,20.0,14.8,11.9,16.8,7.5,0.0,389.7,1020.8,4.7,56.16,0.0,1,0,0,0
2021-10-05,Martes,Laborable,No Festivo,5,10,2021,0,0,0.7818314824680298,0.6234898018587336,0.7247927872291199,0.6889669190756866,-1.0,-1.8369701987210292e-16,9.0,206.95,1255.5,141.309997,342.42,95.29,482.089989,775.4,246.25,16.0,24.0,14.7,13.7,15.9,6.9,0.0,367.0,1022.3,7.7,59.92,0.0,1,0,0,0
2021-10-06,Miercoles,Laborable,No Festivo,6,10,2021,0,0,0.9749279121818236,-0.2225209339563143,0.8486442574947509,0.5289640103269624,-1.0,-1.8369701987210292e-16,11.74,202.66,1300.8125,144.809997,389.41,61.49,514.529988,751.2,102.38,18.1,24.9,14.8,13.8,16.7,10.7,0.0,387.0,1023.0,10.8,65.12,0.0,0,1,0,0
2021-10-07,Jueves,Laborable,No Festivo,7,10,2021,0,0,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210292e-16,21.94,235.3,1320.8125,143.159997,382.16,73.62,494.519989,780.4,79.88,16.7,25.6,14.4,10.3,17.5,8.8,0.0,405.3,1021.5,8.7,62.8,0.0,0,1,0,0
2021-10-08,Viernes,Laborable,No Festivo,8,10,2021,0,0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,-1.0,-1.8369701987210292e-16,6.79,213.33,1293.0,143.349997,372.2,94.66,494.419989,829.8,100.09,17.5,26.7,14.8,8.9,17.2,7.9,0.0,397.4,1019.1,5.7,50.18,0.0,0,1,0,0
2021-10-09,Sabado,No Laborable,No Festivo,9,10,2021,0,0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.0506491688387126,-1.0,-1.8369701987210292e-16,39.55,225.85,1365.75,145.329997,401.22,85.99,545.989988,876.5,98.26,16.8,24.9,15.7,9.4,15.6,8.0,0.0,361.2,1018.8,7.3,56.72,0.0,0,1,0,0
2021-10-10,Domingo,No Laborable,No Festivo,10,10,2021,0,0,-0.7818314824680299,0.6234898018587334,0.9680771188662044,-0.2506525322587204,-1.0,-1.8369701987210292e-16,83.66,224.52,1331.25,155.769997,390.6,56.6,557.139988,828.9,93.86,17.3,25.6,14.6,8.9,15.9,9.1,0.0,367.3,1019.4,9.0,62.22,0.0,1,0,0,0
2021-10-11,Lunes,Laborable,No Festivo,11,10,2021,1,0,0.0,1.0,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210292e-16,76.18,215.81,1262.0625,155.309997,349.16,51.34,506.669989,753.9,76.65,18.2,23.1,12.5,11.6,14.7,11.0,0.0,340.0,1019.5,9.4,60.47,0.0,1,0,0,0
2021-10-12,Martes,Laborable,Festivo,12,10,2021,0,0,0.7818314824680298,0.6234898018587336,0.7907757369376985,-0.6121059825476629,-1.0,-1.8369701987210292e-16,86.8,216.15,1257.625,143.899997,346.62,76.34,462.69999,819.8,86.38,16.6,23.9,13.8,9.4,15.3,8.9,0.0,354.7,1018.5,10.2,68.62,0.0,1,0,0,0
2021-10-13,Miercoles,Laborable,No Festivo,13,10,2021,0,1,0.9749279121818236,-0.2225209339563143,0.6513724827222223,-0.7587581226927909,-1.0,-1.8369701987210292e-16,50.36,213.33,1283.5,147.289997,385.03,56.23,513.049989,761.2,105.38,16.2,24.7,14.6,11.4,16.6,7.4,0.0,384.9,1018.5,3.0,48.72,0.0,0,1,0,0
