COD_CONCESION,SECTOR,COD_SUMINISTRO,FECHA_ALTA_SUMINISTRO,FECHA_BAJA_SUMINISTRO,COD_TIPO_SUMINISTRO,NUM_VIVIENDAS,NUM_PERSONAS
VR,0,984249,2009-08-23,,CONT,1.0,3.0
VR,2.1,984251,2009-09-10,,CONT,1.0,3.0
VR,2.2,984253,2009-08-31,,CONT,1.0,3.0
VR,3.2,984256,2009-08-31,,CONT,1.0,3.0
VR,2.1,984258,2009-09-10,,CONT,1.0,3.0
VR,3.1,984259,2009-08-23,,CONT,1.0,3.0
VR,2.2,984263,2009-09-04,,CONT,1.0,3.0
VR,3,984269,2009-08-25,,CONT,1.0,3.0
VR,3.2,984270,2009-08-31,,CONT,1.0,3.0
VR,3.2,984271,2009-09-01,,CONT,1.0,3.0
VR,3,984272,2009-08-25,,CONT,1.0,3.0
VR,3.2,984277,2009-08-30,,CONT,1.0,3.0
VR,0,984285,2009-08-25,2018-07-31,SIN_CONT,1.0,3.0
VR,3.2,984286,2009-08-27,,SIN_CONT,1.0,3.0
VR,3.2.1,984289,2009-09-02,,CONT,1.0,3.0
VR,2.2,984290,2009-09-04,2020-02-28,CONT,1.0,3.0
VR,0,984293,2009-08-25,,CONT,1.0,3.0
VR,0,984295,2009-08-25,,SIN_CONT,1.0,3.0
VR,0,984297,2009-08-25,,CONT,1.0,3.0
VR,0,984298,2009-08-25,,CONT,1.0,3.0
VR,3.2.1,984318,2009-08-21,,CONT,1.0,3.0
VR,3.2.1,984320,2009-09-03,,CONT,1.0,3.0
VR,3.2.1,984321,2009-09-03,,CONT,1.0,3.0
VR,3.2,984323,2009-08-30,,CONT,1.0,3.0
VR,3.2.1,984341,2009-09-02,,CONT,1.0,3.0
VR,3.2.1,984346,2009-09-03,,CONT,1.0,3.0
VR,2.2.1,984348,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,984357,2009-09-02,,CONT,1.0,3.0
VR,3,984359,2009-08-27,,CONT,1.0,3.0
VR,2.2.1,984368,2009-09-10,,CONT,1.0,3.0
VR,3.2.1,984382,2009-09-02,,CONT,1.0,3.0
VR,,984392,2009-09-10,2012-01-02,SIN_CONT,,
VR,3.1,984394,2009-09-10,,SIN_CONT,1.0,3.0
VR,0,984395,2009-09-10,,SIN_CONT,1.0,3.0
VR,3.2.1,984400,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,984401,2009-09-08,,CONT,1.0,3.0
VR,2.2.1,984407,2009-09-08,,CONT,1.0,3.0
VR,2,984452,2009-08-13,,CONT,1.0,3.0
VR,3.2.1,984465,2009-09-03,,CONT,1.0,3.0
VR,,984477,2009-08-13,2016-02-22,CONT,,
VR,1,984481,2009-08-13,,CONT,1.0,3.0
VR,,984482,2009-08-13,2016-02-16,SIN_CONT,,
VR,1,984485,2009-08-13,,CONT,1.0,3.0
VR,1,984488,2009-08-13,,CONT,1.0,3.0
VR,1,984489,2009-08-13,,CONT,1.0,3.0
VR,1,984494,2009-08-13,,CONT,1.0,3.0
VR,1,984499,2009-08-13,,CONT,1.0,3.0
VR,1,984500,2009-08-13,,CONT,1.0,3.0
VR,1,984503,2009-08-13,,CONT,1.0,3.0
VR,1,984507,2009-08-13,,CONT,1.0,3.0
VR,1,984508,2009-08-13,,SIN_CONT,1.0,3.0
VR,3.2,984511,2009-09-01,,CONT,1.0,3.0
VR,3.2,984515,2009-09-01,,CONT,1.0,3.0
VR,1,984517,2009-08-13,,CONT,1.0,3.0
VR,2,984518,2009-08-10,,CONT,1.0,3.0
VR,1,984525,2009-08-13,,CONT,1.0,3.0
VR,2,984526,2009-08-10,,CONT,1.0,3.0
VR,2,984529,2009-08-13,,CONT,1.0,3.0
VR,0,984530,2009-08-21,,CONT,1.0,3.0
VR,2,984545,2009-08-13,,CONT,1.0,3.0
VR,3.2.1,984546,2009-09-02,,CONT,1.0,3.0
VR,1,984552,2009-08-13,,CONT,1.0,3.0
VR,0,984553,2009-08-23,,CONT,1.0,3.0
VR,1,984555,2009-08-13,,CONT,1.0,3.0
VR,1,984557,2009-08-13,,CONT,1.0,3.0
VR,2,984558,2009-08-13,,SIN_CONT,1.0,3.0
VR,,984560,2009-08-13,2013-06-30,SIN_CONT,,
VR,3.2.1,984567,2009-09-03,,CONT,1.0,3.0
VR,3.2.1,984568,2009-09-03,,CONT,1.0,3.0
VR,3.2.1,984571,2009-09-03,,CONT,1.0,3.0
VR,1,984573,2009-08-13,,CONT,1.0,3.0
VR,2,984584,2009-08-10,,CONT,1.0,3.0
VR,3.1,984585,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,984587,2009-08-27,,CONT,1.0,3.0
VR,3.2,984593,2009-08-31,,CONT,1.0,3.0
VR,3.2,984596,2009-08-31,,CONT,1.0,3.0
VR,3.2.1,984599,2009-09-03,,CONT,1.0,3.0
VR,0,984600,2009-08-13,,CONT,1.0,3.0
VR,0,984601,2009-08-13,,CONT,1.0,3.0
VR,0,984602,2009-08-13,,CONT,1.0,3.0
VR,3.2.1,984604,2009-09-02,,CONT,1.0,3.0
VR,3.1,984606,2009-08-23,,CONT,1.0,3.0
VR,3.2,984611,2009-09-02,,CONT,1.0,3.0
VR,,984613,2009-08-23,2016-04-14,SIN_CONT,,
VR,2.2,984614,2009-08-30,,CONT,1.0,3.0
VR,3.1,984636,2009-08-17,,CONT,1.0,3.0
VR,3.1,984639,2009-08-23,,CONT,1.0,3.0
VR,2,984643,2009-08-10,,CONT,1.0,3.0
VR,2,984644,2009-08-13,,CONT,1.0,3.0
VR,3.2.1,984646,2009-08-25,,CONT,1.0,3.0
VR,3.2.1,984648,2009-09-03,,CONT,1.0,3.0
VR,2.1,984651,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,984656,2009-09-08,,CONT,1.0,3.0
VR,2,984657,2009-08-13,,CONT,1.0,3.0
VR,2,984658,2009-08-10,,CONT,1.0,3.0
VR,3.2,984659,2009-08-31,,CONT,1.0,3.0
VR,0,984665,2009-08-25,,CONT,1.0,3.0
VR,3.2,984666,2009-08-28,,CONT,1.0,3.0
VR,0,984672,2009-08-21,,CONT,1.0,3.0
VR,3,984673,2009-08-27,,CONT,1.0,3.0
VR,2,984674,2009-08-10,,CONT,1.0,3.0
VR,2,984678,2009-08-10,,CONT,1.0,3.0
VR,3.2,984679,2009-08-28,,CONT,1.0,3.0
VR,3.2,984686,2009-09-01,,CONT,1.0,3.0
VR,3.2.1,984695,2009-09-03,,CONT,1.0,3.0
VR,2.1,984703,2009-09-10,,CONT,1.0,3.0
VR,,984705,2009-09-03,2011-12-21,SIN_CONT,,
VR,2.2,984709,2009-08-30,,CONT,1.0,3.0
VR,3.2,984710,2009-09-01,,CONT,1.0,3.0
VR,2.2.1,984712,2009-09-08,,CONT,1.0,3.0
VR,3.2,984715,2009-08-31,,CONT,1.0,3.0
VR,3.2,984727,2009-09-02,,CONT,1.0,3.0
VR,3.2,984752,2009-08-28,,CONT,1.0,3.0
VR,2,984777,2009-08-13,,CONT,1.0,3.0
VR,3,984795,2009-08-27,,CONT,1.0,3.0
VR,2,984811,2009-08-13,,CONT,1.0,3.0
VR,3.2,984813,2009-08-31,,CONT,1.0,3.0
VR,3.2.1,984814,2009-09-03,,CONT,1.0,3.0
VR,3.1,984829,2009-08-23,,CONT,1.0,3.0
VR,0,984838,2009-08-17,2020-08-31,SIN_CONT,1.0,3.0
VR,2.2,984843,2009-09-10,,CONT,1.0,3.0
VR,3.2,984845,2009-09-02,,CONT,1.0,3.0
VR,3.1,984911,2009-08-23,,CONT,1.0,3.0
VR,2,984913,2009-08-13,,CONT,1.0,3.0
VR,2.1,984924,2009-09-10,,CONT,1.0,3.0
VR,3.2.1,984927,2009-09-02,,CONT,1.0,3.0
VR,2.2,984947,2009-09-03,,SIN_CONT,1.0,3.0
VR,3.2,984950,2009-09-10,,SIN_CONT,1.0,3.0
VR,,984953,2009-09-10,2011-06-01,SIN_CONT,,
VR,,984955,2009-09-10,2011-06-01,SIN_CONT,,
VR,,984957,2009-09-10,2017-01-17,SIN_CONT,,
VR,3.2.1,984960,2009-09-10,,SIN_CONT,1.0,3.0
VR,2.2,984971,2009-09-02,,CONT,1.0,3.0
VR,2.2,984973,2009-08-30,,CONT,1.0,3.0
VR,0,984977,2009-08-17,,CONT,1.0,3.0
VR,3.2,984998,2009-08-28,,CONT,1.0,3.0
VR,3,984999,2009-08-27,,CONT,1.0,3.0
VR,2.1,985011,2009-09-10,,CONT,1.0,3.0
VR,2,985012,2009-08-13,,CONT,1.0,3.0
VR,3,985054,2009-08-25,,CONT,1.0,3.0
VR,3.2.1,985099,2009-09-03,,CONT,1.0,3.0
VR,3.2,985130,2009-08-27,,CONT,1.0,3.0
VR,0,985131,2009-08-23,,CONT,1.0,3.0
VR,2.2,985134,2009-08-30,,CONT,1.0,3.0
VR,3,985144,2009-08-27,,CONT,1.0,3.0
VR,3.2.1,985154,2009-08-21,,CONT,1.0,3.0
VR,,985174,2009-08-30,2014-06-30,SIN_CONT,,
VR,3.2.1,985178,2009-09-02,,CONT,1.0,3.0
VR,2.2,985182,2009-09-08,,CONT,1.0,3.0
VR,2.2,985183,2009-08-31,,CONT,1.0,3.0
VR,3.2,985184,2009-08-28,,CONT,1.0,3.0
VR,3.1,985199,2009-08-17,,CONT,1.0,3.0
VR,3.2.1,985200,2009-08-21,,CONT,1.0,3.0
VR,3.2,985206,2009-08-31,,CONT,1.0,3.0
VR,3.2,985207,2009-08-31,,CONT,1.0,3.0
VR,3.1,985208,2009-08-23,,CONT,1.0,3.0
VR,,985219,2009-09-01,2013-01-15,CONT,,
VR,3,985220,2009-08-25,,CONT,1.0,3.0
VR,3.2,985224,2009-09-02,,CONT,1.0,3.0
VR,3.1,985227,2009-08-17,,CONT,1.0,3.0
VR,3.2,985228,2009-09-01,,CONT,1.0,3.0
VR,3.1,985245,2009-08-17,,CONT,1.0,3.0
VR,3.2.1,985246,2009-09-03,,CONT,1.0,3.0
VR,3.2.1,985247,2009-09-03,,CONT,1.0,3.0
VR,0,985251,2009-08-17,,SIN_CONT,1.0,3.0
VR,3.2.1,985258,2009-09-02,,CONT,1.0,3.0
VR,3.1,985278,2009-08-17,,CONT,1.0,3.0
VR,2.2,985282,2009-09-08,,CONT,1.0,3.0
VR,0,985283,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,985285,2009-09-03,,CONT,1.0,3.0
VR,0,985290,2009-08-23,,CONT,1.0,3.0
VR,3.2,985366,2009-08-27,,CONT,1.0,3.0
VR,3,985367,2009-08-27,,CONT,1.0,3.0
VR,3,985368,2009-08-27,,CONT,1.0,3.0
VR,3.2,985370,2009-08-27,,CONT,1.0,3.0
VR,3,985375,2009-08-27,,CONT,1.0,3.0
VR,3,985380,2009-08-27,,CONT,1.0,3.0
VR,3.1,985384,2009-08-23,,CONT,1.0,3.0
VR,3,985385,2009-08-27,,CONT,1.0,3.0
VR,2.2,985386,2009-09-08,,CONT,1.0,3.0
VR,3,985391,2009-08-27,,CONT,1.0,3.0
VR,3,985392,2009-08-25,,CONT,1.0,3.0
VR,2.1,985393,2009-08-13,,CONT,1.0,3.0
VR,3.1,985394,2009-08-21,,CONT,1.0,3.0
VR,3.1,985396,2009-08-17,,SIN_CONT,1.0,3.0
VR,0,985405,2009-08-25,,CONT,1.0,3.0
VR,0,985406,2009-08-25,,CONT,1.0,3.0
VR,3,985417,2009-08-27,,CONT,1.0,3.0
VR,3.1,985421,2009-08-23,,CONT,1.0,3.0
VR,3,985423,2009-08-27,,SIN_CONT,1.0,3.0
VR,3,985424,2009-08-27,,CONT,1.0,3.0
VR,3.2.1,985429,2009-08-21,2018-12-31,SIN_CONT,1.0,3.0
VR,2,985430,2009-08-10,,CONT,1.0,3.0
VR,3,985432,2009-08-27,,CONT,1.0,3.0
VR,3,985433,2009-08-27,,CONT,1.0,3.0
VR,3,985437,2009-08-27,,CONT,1.0,3.0
VR,3,985440,2009-08-27,,CONT,1.0,3.0
VR,3,985441,2009-08-27,,CONT,1.0,3.0
VR,3.2,985447,2009-08-30,,CONT,1.0,3.0
VR,2.2,985448,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,985458,2009-08-21,,CONT,1.0,3.0
VR,3.2.1,985459,2009-08-23,,CONT,1.0,3.0
VR,2,985466,2009-08-13,,CONT,1.0,3.0
VR,,985473,2009-09-10,2011-02-01,SIN_CONT,,
VR,3.2.1,985474,2009-09-10,,SIN_CONT,1.0,3.0
VR,3,985476,2009-08-27,,CONT,1.0,3.0
VR,3,985479,2009-08-27,,CONT,1.0,3.0
VR,3.2,985485,2009-08-30,,CONT,1.0,3.0
VR,2.2,985488,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,985489,2009-08-27,,CONT,1.0,3.0
VR,3,985502,2009-08-27,,CONT,1.0,3.0
VR,3,985505,2009-08-27,,CONT,1.0,3.0
VR,3.2,985514,2009-08-30,,CONT,1.0,3.0
VR,3.2,985515,2009-08-30,,CONT,1.0,3.0
VR,3.2,985518,2009-08-30,,CONT,1.0,3.0
VR,3.2,985521,2009-08-30,,CONT,1.0,3.0
VR,2,985522,2009-08-10,,CONT,1.0,3.0
VR,3.2,985523,2009-08-30,2018-08-21,SIN_CONT,1.0,3.0
VR,3.2,985525,2009-08-30,,CONT,1.0,3.0
VR,0,985527,2009-08-23,,CONT,1.0,3.0
VR,2,985549,2009-08-13,,CONT,1.0,3.0
VR,2.2.1,985593,2009-09-08,,CONT,1.0,3.0
VR,2.2,985597,2009-09-08,,CONT,1.0,3.0
VR,3,985600,2009-08-27,,CONT,1.0,3.0
VR,3.2.1,985602,2009-09-02,,CONT,1.0,3.0
VR,3,985608,2009-08-25,,CONT,1.0,3.0
VR,,985614,2009-08-23,2016-07-02,SIN_CONT,,
VR,3.1,985625,2009-08-17,,CONT,1.0,3.0
VR,3.2,985627,2009-08-30,,CONT,1.0,3.0
VR,3.1,985629,2009-08-21,,CONT,1.0,3.0
VR,2,985636,2009-08-13,,CONT,1.0,3.0
VR,3.1,985652,2009-08-17,,CONT,1.0,3.0
VR,3.1,985654,2009-08-17,,CONT,1.0,3.0
VR,3,985659,2009-08-27,,CONT,1.0,3.0
VR,3.2,985662,2009-08-30,,CONT,1.0,3.0
VR,,985666,2009-08-13,2011-02-09,CONT,,
VR,,985667,2009-09-10,2010-10-01,SIN_CONT,,
VR,0,985682,2009-08-23,,CONT,1.0,3.0
VR,3,985706,2009-08-25,,CONT,1.0,3.0
VR,3,985713,2009-08-27,,CONT,1.0,3.0
VR,3.2.1,985724,2009-09-02,,CONT,1.0,3.0
VR,2.2,985725,2009-09-04,,CONT,1.0,3.0
VR,3.1,985734,2009-08-23,,CONT,1.0,3.0
VR,2.1,985735,2009-09-10,,CONT,1.0,3.0
VR,2.1,985740,2009-09-10,,CONT,1.0,3.0
VR,2.2,985747,2009-09-02,,SIN_CONT,1.0,3.0
VR,0,985750,2009-08-23,,CONT,1.0,3.0
VR,2,985751,2009-08-13,,CONT,1.0,3.0
VR,2.1,985753,2009-09-10,,CONT,1.0,3.0
VR,2.1,985754,2009-09-10,,CONT,1.0,3.0
VR,3.2.1,985763,2009-09-02,,CONT,1.0,3.0
VR,3.1,985768,2009-08-23,,CONT,1.0,3.0
VR,1,985769,2009-08-13,,CONT,1.0,3.0
VR,3,985770,2009-08-25,,CONT,1.0,3.0
VR,3.2,985771,2009-09-02,2022-02-28,SIN_CONT,1.0,3.0
VR,3.1,985774,2009-08-23,,CONT,1.0,3.0
VR,0,985790,2009-08-23,,CONT,1.0,3.0
VR,3,985792,2009-08-25,,CONT,1.0,3.0
VR,2.1,985794,2009-09-08,,CONT,1.0,3.0
VR,3,985796,2009-08-27,,CONT,1.0,3.0
VR,3,985799,2009-08-27,,CONT,1.0,3.0
VR,3,985802,2009-08-27,,CONT,1.0,3.0
VR,2.1,985806,2009-09-08,,CONT,1.0,3.0
VR,3.2,985811,2009-09-01,,CONT,1.0,3.0
VR,3.1,985812,2009-08-17,,CONT,1.0,3.0
VR,3,985815,2009-08-27,,CONT,1.0,3.0
VR,0,985818,2009-08-25,,CONT,1.0,3.0
VR,3.2,985819,2009-08-27,,CONT,1.0,3.0
VR,2.2,985823,2009-09-04,,CONT,1.0,3.0
VR,3.1,985833,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,985842,2009-09-03,,CONT,1.0,3.0
VR,3.2,985843,2009-09-01,,CONT,1.0,3.0
VR,3,985853,2009-08-27,,CONT,1.0,3.0
VR,3,985854,2009-08-27,,CONT,1.0,3.0
VR,2,985856,2009-08-13,,CONT,1.0,3.0
VR,0,985862,2009-08-23,,CONT,1.0,3.0
VR,2.2,985870,2009-09-04,,CONT,1.0,3.0
VR,0,985873,2009-08-23,,CONT,1.0,3.0
VR,2,985874,2009-08-13,,CONT,1.0,3.0
VR,3,985875,2009-08-25,,CONT,1.0,3.0
VR,2.2,985876,2009-09-08,,CONT,1.0,3.0
VR,2.1,985882,2009-09-10,,CONT,1.0,3.0
VR,3.2,985900,2009-08-28,,CONT,1.0,3.0
VR,3.1,985926,2009-08-17,,CONT,1.0,3.0
VR,3.2,985928,2009-09-01,,SIN_CONT,1.0,3.0
VR,3.1,985929,2009-08-17,,CONT,1.0,3.0
VR,3,985935,2009-08-25,,CONT,1.0,3.0
VR,2.1,985944,2009-09-10,,CONT,1.0,3.0
VR,0,985949,2009-08-17,,CONT,1.0,3.0
VR,3,985950,2009-08-27,,CONT,1.0,3.0
VR,3,985955,2009-08-25,,CONT,1.0,3.0
VR,3.2,985964,2009-09-01,,CONT,1.0,3.0
VR,3.2.1,985978,2009-09-02,,CONT,1.0,3.0
VR,1,985985,2009-08-13,,CONT,1.0,3.0
VR,1,985986,2009-08-13,,CONT,1.0,3.0
VR,0,985993,2009-08-17,,CONT,1.0,3.0
VR,3.2,986008,2009-08-31,,CONT,1.0,3.0
VR,2.2,986012,2009-09-04,,CONT,1.0,3.0
VR,0,986022,2009-08-23,,CONT,1.0,3.0
VR,3.2,986024,2009-08-27,,CONT,1.0,3.0
VR,0,986036,2009-08-23,,CONT,1.0,3.0
VR,3,986043,2009-08-25,,CONT,1.0,3.0
VR,,986049,2009-09-08,2015-09-03,SIN_CONT,,
VR,,986050,2009-09-08,2015-09-03,SIN_CONT,,
VR,3.2,986051,2009-09-01,,CONT,1.0,3.0
VR,0,986058,2009-08-23,,CONT,1.0,3.0
VR,0,986072,2009-08-23,,CONT,1.0,3.0
VR,0,986074,2009-08-23,,CONT,1.0,3.0
VR,0,986075,2009-08-23,2020-08-31,SIN_CONT,1.0,3.0
VR,0,986076,2009-08-23,,CONT,1.0,3.0
VR,,986077,2009-08-27,2011-09-30,CONT,,
VR,0,986079,2009-08-23,,CONT,1.0,3.0
VR,0,986093,2009-08-21,,CONT,1.0,3.0
VR,2.2,986107,2009-09-04,,CONT,1.0,3.0
VR,0,986114,2009-08-21,,CONT,1.0,3.0
VR,0,986119,2009-08-23,,CONT,1.0,3.0
VR,2.2,986133,2009-09-08,,CONT,1.0,3.0
VR,0,986135,2009-08-23,,CONT,1.0,3.0
VR,0,986138,2009-08-23,,CONT,1.0,3.0
VR,0,986140,2009-08-23,,CONT,1.0,3.0
VR,0,986146,2009-08-17,,CONT,1.0,3.0
VR,0,986152,2009-08-23,,CONT,1.0,3.0
VR,3.2,986156,2009-08-30,,CONT,1.0,3.0
VR,3.1,986159,2009-08-23,,CONT,1.0,3.0
VR,3.1,986164,2009-08-23,2021-08-31,SIN_CONT,1.0,3.0
VR,3.2,986178,2009-08-30,,CONT,1.0,3.0
VR,3.2.1,986179,2009-08-27,,CONT,1.0,3.0
VR,,986180,2009-08-27,2013-01-17,CONT,,
VR,,986181,2009-08-27,2013-01-17,CONT,,
VR,2.2,986183,2009-09-08,,CONT,1.0,3.0
VR,,986188,2009-09-10,2011-12-31,SIN_CONT,,
VR,3.2,986190,2009-09-01,,CONT,1.0,3.0
VR,0,986193,2009-08-23,,CONT,1.0,3.0
VR,0,986194,2009-08-23,,CONT,1.0,3.0
VR,0,986195,2009-08-23,,CONT,1.0,3.0
VR,3.2,986199,2009-08-30,,CONT,1.0,3.0
VR,2,986207,2009-08-10,,CONT,1.0,3.0
VR,3.2.1,986208,2009-09-02,,CONT,1.0,3.0
VR,3.2,986210,2009-09-01,,CONT,1.0,3.0
VR,0,986218,2009-08-23,,CONT,1.0,3.0
VR,2.2.1,986219,2009-09-08,,CONT,1.0,3.0
VR,2.1,986221,2009-09-10,,CONT,1.0,3.0
VR,0,986223,2009-08-23,,CONT,1.0,3.0
VR,0,986236,2009-08-23,,CONT,1.0,3.0
VR,2.1,986238,2009-09-08,,CONT,1.0,3.0
VR,3.1,986242,2009-08-21,,CONT,1.0,3.0
VR,3.1,986245,2009-08-17,,CONT,1.0,3.0
VR,0,986249,2009-08-17,,CONT,1.0,3.0
VR,0,986251,2009-08-23,,CONT,1.0,3.0
VR,3.1,986252,2009-08-23,,SIN_CONT,1.0,3.0
VR,3.1,986254,2009-08-23,,CONT,1.0,3.0
VR,2,986258,2009-08-10,,CONT,1.0,3.0
VR,0,986259,2009-08-23,,CONT,1.0,3.0
VR,0,986273,2009-08-23,,CONT,1.0,3.0
VR,0,986279,2009-08-23,,CONT,1.0,3.0
VR,3.1,986286,2009-08-13,,CONT,1.0,3.0
VR,3,986302,2009-08-27,,CONT,1.0,3.0
VR,3,986304,2009-08-25,,CONT,1.0,3.0
VR,0,986305,2009-08-17,,CONT,1.0,3.0
VR,2,986310,2009-08-13,,CONT,1.0,3.0
VR,2,986311,2009-08-13,,CONT,1.0,3.0
VR,0,986312,2009-08-23,,CONT,1.0,3.0
VR,3.2,986329,2009-08-28,,CONT,1.0,3.0
VR,3,986347,2009-08-25,,CONT,1.0,3.0
VR,2.2,986348,2009-09-04,,CONT,1.0,3.0
VR,2.1,986351,2009-09-10,,CONT,1.0,3.0
VR,2.2.1,986353,2009-09-08,,CONT,1.0,3.0
VR,0,986357,2009-08-17,2019-12-31,SIN_CONT,1.0,3.0
VR,3.1,986360,2009-08-23,,CONT,1.0,3.0
VR,2.2,986376,2009-09-04,,CONT,1.0,3.0
VR,2,986442,2009-08-13,,CONT,1.0,3.0
VR,3.2,986454,2009-08-27,,CONT,1.0,3.0
VR,3.2.1,986455,2009-09-03,,CONT,1.0,3.0
VR,2.1,986456,2009-08-13,2019-06-30,CONT,1.0,3.0
VR,3.1,986464,2009-08-23,,CONT,1.0,3.0
VR,3.1,986466,2009-08-23,,CONT,1.0,3.0
VR,3.1,986467,2009-08-23,,CONT,1.0,3.0
VR,3.1,986475,2009-08-23,,SIN_CONT,1.0,3.0
VR,3.1,986476,2009-08-23,,CONT,1.0,3.0
VR,0,986478,2009-08-23,,CONT,1.0,3.0
VR,3,986479,2009-08-25,,CONT,1.0,3.0
VR,3.1,986481,2009-08-23,,CONT,1.0,3.0
VR,0,986482,2009-08-17,,CONT,1.0,3.0
VR,0,986486,2009-08-25,,CONT,1.0,3.0
VR,2.2,986493,2009-09-04,,CONT,1.0,3.0
VR,3.2,986507,2009-08-27,,CONT,1.0,3.0
VR,2,986508,2009-08-13,,CONT,1.0,3.0
VR,3.2.1,986510,2009-08-23,,CONT,1.0,3.0
VR,2,986512,2009-08-13,,CONT,1.0,3.0
VR,3.2,986520,2009-08-31,,CONT,1.0,3.0
VR,2.2,986523,2009-09-04,,CONT,1.0,3.0
VR,2,986526,2009-08-10,,CONT,1.0,3.0
VR,,986528,2009-08-31,2012-04-17,CONT,,
VR,3,986536,2009-08-25,,CONT,1.0,3.0
VR,2,986543,2009-09-10,,SIN_CONT,1.0,3.0
VR,,986544,2009-09-10,2010-11-01,SIN_CONT,,
VR,,986545,2009-09-10,2014-12-16,SIN_CONT,,
VR,3.1,986547,2009-09-10,,SIN_CONT,1.0,3.0
VR,,986548,2009-09-10,2010-10-01,SIN_CONT,,
VR,,986549,2009-09-10,2015-04-17,SIN_CONT,,
VR,,986550,2009-09-10,2011-06-01,SIN_CONT,,
VR,2.2,986551,2009-09-10,2021-10-31,SIN_CONT,1.0,3.0
VR,,986552,2009-09-10,2010-06-01,SIN_CONT,,
VR,,986554,2009-09-10,2016-04-14,SIN_CONT,,
VR,3.1,986555,2009-09-10,2018-06-27,SIN_CONT,1.0,3.0
VR,,986557,2009-09-10,2012-01-02,SIN_CONT,,
VR,3.2.1,986558,2009-09-10,,SIN_CONT,1.0,3.0
VR,2.1,986560,2009-09-10,,SIN_CONT,1.0,3.0
VR,,986561,2009-09-10,2015-06-30,SIN_CONT,,
VR,0,986571,2009-08-21,,CONT,1.0,3.0
VR,3.2,986579,2009-08-28,,CONT,1.0,3.0
VR,3,986586,2009-09-10,,SIN_CONT,1.0,3.0
VR,3.1,986587,2009-08-21,,CONT,1.0,3.0
VR,0,986608,2009-08-23,,CONT,1.0,3.0
VR,,986626,2009-09-03,2017-12-13,SIN_CONT,,
VR,3.2,986627,2009-08-28,,CONT,1.0,3.0
VR,2.2.1,986629,2009-09-08,,CONT,1.0,3.0
VR,2.1,986631,2009-09-10,,CONT,1.0,3.0
VR,2,986688,2009-08-13,,CONT,1.0,3.0
VR,0,986690,2009-08-17,,CONT,1.0,3.0
VR,2.1,986697,2009-09-08,,SIN_CONT,1.0,3.0
VR,2.1,986698,2009-09-08,,SIN_CONT,1.0,3.0
VR,3.1,986703,2009-08-17,,CONT,1.0,3.0
VR,0,986706,2009-08-23,,SIN_CONT,1.0,3.0
VR,3.2,986712,2009-08-27,,CONT,1.0,3.0
VR,3,986724,2009-08-25,,CONT,1.0,3.0
VR,3,986725,2009-08-25,,CONT,1.0,3.0
VR,3,986726,2009-08-25,,CONT,1.0,3.0
VR,3.2.1,986729,2009-09-03,,CONT,1.0,3.0
VR,3,986731,2009-08-25,,CONT,1.0,3.0
VR,,986739,2009-09-10,2011-06-01,SIN_CONT,,
VR,3.2,986761,2009-08-30,,CONT,1.0,3.0
VR,3.1,986763,2009-08-23,,CONT,1.0,3.0
VR,3,986767,2009-08-25,,CONT,1.0,3.0
VR,2.1,986768,2009-08-13,,CONT,1.0,3.0
VR,2.2,986769,2009-09-04,,CONT,1.0,3.0
VR,3.1,986795,2009-08-23,,CONT,1.0,3.0
VR,3.1,986798,2009-08-25,,CONT,1.0,3.0
VR,3.2,986803,2009-08-30,,CONT,1.0,3.0
VR,2,986804,2009-08-13,,CONT,1.0,3.0
VR,2.2,986806,2009-09-04,,CONT,1.0,3.0
VR,3.1,986821,2009-08-23,,CONT,1.0,3.0
VR,2.2.1,986824,2009-09-08,,SIN_CONT,1.0,3.0
VR,2.2,986827,2009-09-08,,CONT,1.0,3.0
VR,3.2.1,986831,2009-09-08,2021-06-30,CONT,1.0,3.0
VR,2,986835,2009-08-13,,SIN_CONT,1.0,3.0
VR,3.2.1,986836,2009-08-23,,CONT,1.0,3.0
VR,2.2,986837,2009-09-08,,CONT,1.0,3.0
VR,3.1,986838,2009-08-23,,CONT,1.0,3.0
VR,3.2.1,986839,2009-08-23,,CONT,1.0,3.0
VR,3,986840,2009-09-10,,SIN_CONT,1.0,3.0
VR,3,986844,2009-08-27,,SIN_CONT,1.0,3.0
VR,,986845,2009-08-23,2013-01-07,SIN_CONT,,
VR,3.2.1,986860,2009-09-02,,CONT,1.0,3.0
VR,2.1,986861,2009-08-13,,CONT,1.0,3.0
VR,2.2,986870,2009-09-04,,CONT,1.0,3.0
VR,3.2,986894,2009-08-31,,CONT,1.0,3.0
VR,3.1,986900,2009-08-23,,CONT,1.0,3.0
VR,2.2,986904,2009-09-10,2021-10-31,CONT,1.0,3.0
VR,2.2,986905,2009-09-10,,CONT,1.0,3.0
VR,2.2,986906,2009-09-10,,CONT,1.0,3.0
VR,2.2,986907,2009-09-10,,CONT,1.0,3.0
